Age,Overall,Potential,Special,International_Reputation,Weak_Foot,Skill_Moves,Weight,DIV,HAN,KIC,REF,POS,Best_Overall_Rating,PAC,Preferred_Foot_Right
32,75,75,1141,2.0,2.0,1.0,87.0,76.0,69.0,62.0,75.0,79.0,75.0,40.5,1
35,71,71,1139,1.0,2.0,1.0,88.0,72.0,70.0,65.0,72.0,73.0,71.0,51.5,1
23,73,82,1139,1.0,2.0,1.0,75.0,77.0,68.0,67.0,72.0,75.0,73.0,47.5,0
27,70,72,1137,1.0,3.0,1.0,85.0,69.0,68.0,64.0,68.0,72.0,70.0,43.5,1
37,72,72,1135,1.0,3.0,1.0,89.0,70.0,72.0,67.0,73.0,70.0,72.0,38.5,1
30,70,70,1134,1.0,2.0,1.0,83.0,71.0,67.0,53.0,69.0,76.0,70.0,40.0,1
24,66,71,1133,1.0,3.0,1.0,80.0,65.0,64.0,65.0,67.0,66.0,66.0,45.0,1
29,68,68,1133,1.0,2.0,1.0,79.0,66.0,64.0,65.0,73.0,68.0,67.0,56.0,0
35,67,67,1133,1.0,2.0,1.0,78.0,66.0,65.0,61.0,69.0,65.0,67.0,37.5,1
26,70,73,1132,1.0,2.0,1.0,86.0,71.0,66.0,63.0,69.0,73.0,70.0,45.0,1
25,68,73,1128,1.0,5.0,1.0,81.0,67.0,66.0,70.0,65.0,71.0,68.0,41.5,1
31,69,69,1125,1.0,2.0,1.0,83.0,69.0,68.0,62.0,71.0,69.0,69.0,50.0,1
22,66,75,1124,1.0,3.0,1.0,80.0,67.0,64.0,65.0,62.0,69.0,66.0,37.0,1
30,62,62,1124,1.0,2.0,1.0,78.0,61.0,58.0,56.0,63.0,64.0,62.0,50.5,1
33,73,73,1123,2.0,2.0,1.0,90.0,74.0,70.0,64.0,76.0,74.0,72.0,44.0,1
35,67,67,1122,2.0,3.0,1.0,86.0,66.0,67.0,65.0,70.0,64.0,67.0,35.0,1
27,72,72,1122,1.0,2.0,1.0,76.0,72.0,71.0,69.0,70.0,76.0,72.0,28.0,1
35,65,65,1121,1.0,2.0,1.0,89.0,69.0,67.0,66.0,63.0,63.0,65.0,45.0,1
26,69,74,1121,1.0,3.0,1.0,75.0,70.0,66.0,65.0,67.0,69.0,69.0,46.5,1
24,72,80,1121,1.0,3.0,1.0,80.0,74.0,66.0,74.0,67.0,77.0,72.0,44.0,1
31,73,73,1120,1.0,3.0,1.0,84.0,73.0,72.0,65.0,71.0,74.0,73.0,48.0,1
32,67,67,1120,1.0,1.0,1.0,79.0,65.0,66.0,63.0,68.0,66.0,66.0,49.0,1
31,72,72,1118,1.0,2.0,1.0,85.0,74.0,70.0,58.0,74.0,76.0,72.0,42.0,0
24,63,69,1118,1.0,2.0,1.0,80.0,63.0,60.0,58.0,66.0,61.0,63.0,39.5,1
32,69,69,1117,1.0,5.0,1.0,85.0,71.0,69.0,64.0,67.0,71.0,69.0,43.0,1
30,68,68,1117,1.0,2.0,1.0,79.0,68.0,66.0,62.0,65.0,70.0,68.0,44.0,1
31,71,71,1115,1.0,2.0,1.0,78.0,72.0,67.0,64.0,69.0,75.0,71.0,41.0,1
25,68,70,1115,1.0,2.0,1.0,84.0,69.0,68.0,64.0,69.0,71.0,68.0,41.5,1
37,63,63,1115,1.0,2.0,1.0,89.0,68.0,62.0,66.0,58.0,62.0,63.0,31.5,0
32,66,66,1114,1.0,2.0,1.0,91.0,70.0,60.0,58.0,63.0,70.0,66.0,44.5,1
22,74,85,1114,1.0,3.0,1.0,87.0,71.0,70.0,73.0,74.0,76.0,74.0,37.0,1
26,71,75,1113,1.0,3.0,1.0,87.0,73.0,66.0,72.0,70.0,73.0,71.0,28.0,1
31,72,72,1106,1.0,3.0,1.0,78.0,72.0,70.0,68.0,73.0,73.0,72.0,45.5,1
34,72,72,1105,2.0,2.0,1.0,82.0,70.0,69.0,71.0,70.0,72.0,72.0,42.5,1
39,67,67,1105,2.0,3.0,1.0,78.0,66.0,65.0,65.0,70.0,65.0,66.0,50.0,1
39,76,76,1105,2.0,2.0,1.0,82.0,74.0,76.0,57.0,79.0,75.0,75.0,38.0,1
28,71,72,1104,1.0,2.0,1.0,95.0,76.0,62.0,67.0,69.0,75.0,71.0,41.0,1
19,62,81,1103,1.0,2.0,1.0,83.0,53.0,59.0,66.0,66.0,64.0,62.0,55.0,1
36,64,64,1103,1.0,2.0,1.0,85.0,64.0,66.0,64.0,64.0,60.0,64.0,29.0,1
29,71,73,1102,1.0,3.0,1.0,82.0,71.0,68.0,73.0,73.0,73.0,71.0,29.0,1
28,72,74,1101,1.0,2.0,1.0,85.0,74.0,71.0,63.0,68.0,75.0,72.0,45.0,1
40,71,71,1100,2.0,3.0,1.0,78.0,68.0,74.0,66.0,81.0,63.0,71.0,26.5,0
32,75,75,1100,2.0,2.0,1.0,92.0,74.0,74.0,66.0,74.0,76.0,75.0,28.0,0
34,65,65,1100,1.0,2.0,1.0,83.0,65.0,61.0,58.0,66.0,66.0,64.0,37.0,1
22,59,68,1099,1.0,1.0,1.0,80.0,60.0,59.0,56.0,56.0,57.0,59.0,46.5,1
21,71,78,1098,1.0,3.0,1.0,78.0,70.0,69.0,66.0,71.0,72.0,71.0,28.5,1
30,70,70,1098,1.0,2.0,1.0,86.0,69.0,72.0,63.0,69.0,70.0,69.0,28.5,1
22,65,77,1095,1.0,3.0,1.0,83.0,62.0,58.0,63.0,69.0,68.0,65.0,42.5,1
27,65,67,1094,1.0,3.0,1.0,81.0,67.0,62.0,60.0,63.0,67.0,65.0,44.5,0
26,64,67,1093,1.0,2.0,1.0,80.0,66.0,61.0,61.0,63.0,62.0,64.0,43.0,1
34,70,70,1092,2.0,3.0,1.0,97.0,70.0,66.0,72.0,70.0,71.0,70.0,40.5,1
22,67,78,1090,1.0,2.0,1.0,82.0,68.0,66.0,64.0,65.0,67.0,67.0,39.5,1
31,72,72,1090,1.0,2.0,1.0,79.0,73.0,68.0,64.0,70.0,76.0,72.0,39.0,1
21,65,79,1088,1.0,2.0,1.0,78.0,65.0,64.0,69.0,62.0,66.0,65.0,50.0,1
24,69,75,1087,1.0,3.0,1.0,83.0,69.0,67.0,60.0,69.0,73.0,69.0,33.5,1
28,66,68,1085,1.0,3.0,1.0,85.0,66.0,65.0,63.0,65.0,67.0,66.0,41.0,1
23,71,78,1085,1.0,2.0,1.0,76.0,71.0,69.0,68.0,69.0,70.0,71.0,32.5,1
38,71,71,1082,2.0,3.0,1.0,80.0,72.0,68.0,63.0,72.0,69.0,71.0,37.0,1
21,66,79,1082,1.0,3.0,1.0,73.0,68.0,68.0,59.0,62.0,72.0,66.0,41.0,1
34,73,73,1081,2.0,2.0,1.0,86.0,75.0,72.0,68.0,73.0,74.0,72.0,31.0,0
25,64,70,1078,1.0,1.0,1.0,82.0,64.0,63.0,57.0,61.0,65.0,64.0,48.0,1
28,71,73,1078,1.0,3.0,1.0,80.0,71.0,68.0,67.0,69.0,71.0,71.0,40.0,1
20,64,79,1076,1.0,3.0,1.0,82.0,59.0,60.0,68.0,63.0,67.0,64.0,41.5,1
37,71,71,1076,2.0,3.0,1.0,84.0,72.0,69.0,62.0,73.0,72.0,71.0,32.0,0
36,67,67,1071,1.0,3.0,1.0,86.0,68.0,68.0,62.0,66.0,65.0,67.0,36.5,1
24,68,74,1071,1.0,3.0,1.0,88.0,70.0,69.0,60.0,66.0,66.0,68.0,43.0,1
20,67,83,1071,1.0,3.0,1.0,77.0,66.0,67.0,66.0,65.0,67.0,67.0,42.5,1
24,67,70,1068,1.0,2.0,1.0,80.0,68.0,64.0,59.0,63.0,70.0,66.0,43.0,1
20,64,77,1067,1.0,2.0,1.0,76.0,65.0,59.0,62.0,63.0,69.0,64.0,34.0,0
29,80,82,1065,2.0,3.0,1.0,81.0,82.0,75.0,60.0,71.0,85.0,80.0,36.0,1
24,63,69,1065,1.0,2.0,1.0,78.0,67.0,56.0,57.0,59.0,70.0,63.0,45.0,1
21,64,78,1064,1.0,3.0,1.0,83.0,66.0,61.0,61.0,58.0,67.0,64.0,40.0,0
33,68,68,1060,1.0,2.0,1.0,86.0,70.0,65.0,65.0,66.0,68.0,68.0,33.5,1
27,69,72,1060,1.0,3.0,1.0,87.0,73.0,64.0,59.0,70.0,72.0,69.0,43.5,1
36,64,64,1059,1.0,2.0,1.0,85.0,63.0,64.0,63.0,64.0,62.0,63.0,31.5,1
25,61,65,1059,1.0,3.0,1.0,80.0,64.0,59.0,58.0,60.0,64.0,61.0,44.0,1
38,69,69,1059,1.0,1.0,1.0,88.0,68.0,69.0,46.0,70.0,68.0,69.0,31.5,1
37,64,64,1058,1.0,1.0,1.0,87.0,63.0,62.0,52.0,65.0,66.0,64.0,40.5,0
36,75,75,1058,2.0,1.0,1.0,90.0,70.0,76.0,50.0,81.0,77.0,74.0,22.0,0
18,66,81,1057,1.0,3.0,1.0,77.0,65.0,64.0,63.0,66.0,67.0,66.0,42.0,1
23,62,71,1057,1.0,3.0,1.0,77.0,64.0,59.0,57.0,60.0,64.0,62.0,32.5,1
23,74,77,1056,1.0,2.0,1.0,89.0,74.0,74.0,63.0,75.0,75.0,74.0,31.0,1
21,65,77,1054,1.0,3.0,1.0,74.0,65.0,65.0,61.0,67.0,66.0,65.0,44.5,1
30,69,70,1053,2.0,2.0,1.0,93.0,68.0,67.0,62.0,67.0,72.0,69.0,38.0,1
22,64,74,1053,1.0,3.0,1.0,84.0,60.0,62.0,62.0,68.0,66.0,64.0,38.0,1
18,60,81,1052,1.0,2.0,1.0,70.0,61.0,64.0,60.0,57.0,61.0,60.0,30.5,1
20,75,83,1051,1.0,3.0,1.0,88.0,76.0,77.0,71.0,76.0,79.0,75.0,44.5,0
23,66,71,1048,1.0,2.0,1.0,80.0,67.0,64.0,63.0,66.0,67.0,66.0,38.0,1
22,63,72,1048,1.0,3.0,1.0,83.0,68.0,59.0,56.0,58.0,65.0,63.0,46.0,1
43,65,66,1047,3.0,3.0,1.0,77.0,65.0,69.0,77.0,73.0,68.0,65.0,35.5,1
20,67,81,1045,1.0,2.0,1.0,85.0,65.0,69.0,68.0,66.0,64.0,67.0,44.5,1
35,73,73,1043,2.0,2.0,1.0,82.0,72.0,72.0,63.0,76.0,70.0,73.0,44.0,0
22,67,79,1042,1.0,3.0,1.0,74.0,67.0,63.0,67.0,64.0,70.0,67.0,39.5,1
38,72,72,1041,2.0,2.0,1.0,90.0,71.0,73.0,45.0,74.0,72.0,71.0,32.5,1
23,70,78,1040,1.0,3.0,1.0,78.0,72.0,68.0,65.0,70.0,71.0,70.0,32.5,1
27,72,74,1038,1.0,2.0,1.0,87.0,75.0,74.0,71.0,69.0,71.0,72.0,29.0,1
25,78,83,1038,2.0,2.0,1.0,85.0,77.0,76.0,74.0,79.0,81.0,78.0,24.0,1
22,69,80,1036,1.0,3.0,1.0,78.0,68.0,66.0,69.0,67.0,71.0,69.0,35.5,1
21,69,81,1034,1.0,5.0,1.0,85.0,69.0,66.0,66.0,69.0,70.0,69.0,41.5,1
18,62,78,1034,1.0,3.0,1.0,81.0,62.0,66.0,66.0,59.0,56.0,62.0,33.0,1
33,69,69,1034,1.0,2.0,1.0,80.0,69.0,63.0,61.0,71.0,72.0,69.0,43.5,1
32,67,67,1033,1.0,2.0,1.0,84.0,64.0,65.0,60.0,66.0,69.0,67.0,30.0,1
21,64,78,1028,1.0,3.0,1.0,80.0,64.0,62.0,61.0,63.0,66.0,64.0,39.5,1
28,70,72,1023,1.0,3.0,1.0,88.0,70.0,68.0,67.0,71.0,71.0,70.0,32.0,1
29,68,68,1022,1.0,3.0,1.0,83.0,71.0,63.0,53.0,62.0,77.0,68.0,31.0,1
36,67,67,1019,1.0,3.0,1.0,89.0,68.0,65.0,64.0,67.0,69.0,67.0,31.5,1
20,61,74,1018,1.0,3.0,1.0,82.0,59.0,60.0,60.0,59.0,61.0,61.0,48.5,1
28,67,67,1017,1.0,2.0,1.0,80.0,69.0,66.0,58.0,69.0,70.0,67.0,45.0,0
24,66,72,1016,1.0,3.0,1.0,85.0,68.0,66.0,65.0,65.0,67.0,66.0,31.5,1
18,68,83,1014,1.0,2.0,1.0,73.0,66.0,67.0,65.0,69.0,69.0,68.0,38.5,1
18,57,79,1009,1.0,3.0,1.0,70.0,57.0,56.0,51.0,50.0,60.0,57.0,44.0,1
21,72,79,1006,1.0,3.0,1.0,78.0,71.0,69.0,62.0,69.0,77.0,72.0,39.0,1
24,72,78,1005,1.0,1.0,1.0,76.0,71.0,70.0,65.0,74.0,75.0,72.0,28.5,1
20,72,81,996,1.0,3.0,1.0,78.0,73.0,70.0,68.0,72.0,74.0,72.0,25.0,1
19,62,77,994,1.0,3.0,1.0,72.0,63.0,60.0,61.0,61.0,64.0,62.0,23.5,1
21,67,76,992,1.0,2.0,1.0,90.0,67.0,64.0,62.0,64.0,72.0,67.0,26.5,1
20,64,76,992,1.0,3.0,1.0,78.0,65.0,66.0,70.0,61.0,64.0,64.0,34.5,1
24,71,75,991,1.0,3.0,1.0,85.0,73.0,67.0,70.0,67.0,73.0,71.0,25.5,1
20,60,77,989,1.0,3.0,1.0,86.0,61.0,58.0,57.0,59.0,61.0,60.0,45.0,0
22,66,76,988,1.0,3.0,1.0,83.0,68.0,62.0,61.0,63.0,69.0,66.0,47.0,1
23,67,76,987,1.0,3.0,1.0,75.0,71.0,60.0,62.0,62.0,73.0,67.0,27.0,1
19,63,79,983,1.0,2.0,1.0,77.0,63.0,69.0,68.0,63.0,65.0,63.0,36.0,1
19,62,74,981,1.0,2.0,1.0,76.0,66.0,61.0,59.0,58.0,65.0,62.0,41.5,1
18,59,74,981,1.0,3.0,1.0,76.0,61.0,58.0,56.0,61.0,60.0,59.0,40.0,1
20,66,82,977,1.0,3.0,1.0,83.0,65.0,66.0,58.0,66.0,70.0,66.0,31.5,1
25,64,70,977,1.0,1.0,1.0,80.0,62.0,63.0,57.0,63.0,64.0,64.0,26.5,1
23,68,74,975,1.0,3.0,1.0,86.0,65.0,67.0,62.0,70.0,68.0,68.0,25.5,1
22,62,70,971,1.0,3.0,1.0,92.0,64.0,60.0,58.0,59.0,62.0,62.0,33.0,1
25,61,65,969,1.0,3.0,1.0,88.0,61.0,59.0,61.0,59.0,62.0,61.0,38.5,1
21,64,73,964,1.0,3.0,1.0,82.0,68.0,62.0,59.0,64.0,71.0,64.0,28.5,1
30,60,60,963,1.0,2.0,1.0,83.0,62.0,60.0,62.0,58.0,60.0,60.0,21.5,1
19,60,77,962,1.0,3.0,1.0,75.0,63.0,60.0,60.0,60.0,65.0,60.0,50.0,1
21,61,73,961,1.0,2.0,1.0,90.0,62.0,60.0,60.0,57.0,63.0,61.0,27.5,1
22,70,75,959,1.0,2.0,1.0,80.0,70.0,61.0,62.0,71.0,75.0,70.0,29.5,1
21,63,75,954,1.0,3.0,1.0,79.0,64.0,62.0,65.0,59.0,63.0,63.0,21.5,1
23,65,73,954,1.0,3.0,1.0,76.0,66.0,66.0,63.0,62.0,74.0,65.0,24.5,0
19,61,77,953,1.0,2.0,1.0,83.0,60.0,58.0,54.0,62.0,63.0,61.0,44.0,1
19,60,74,953,1.0,2.0,1.0,83.0,63.0,58.0,59.0,56.0,65.0,60.0,33.5,1
29,66,66,952,1.0,2.0,1.0,96.0,70.0,62.0,51.0,59.0,74.0,66.0,17.5,1
24,58,66,951,1.0,3.0,1.0,92.0,59.0,57.0,55.0,54.0,58.0,58.0,41.5,1
37,64,64,951,1.0,2.0,1.0,80.0,64.0,60.0,59.0,64.0,66.0,64.0,29.0,1
38,72,72,950,1.0,1.0,1.0,83.0,67.0,71.0,62.0,72.0,74.0,72.0,26.0,1
22,67,75,949,1.0,2.0,1.0,85.0,68.0,66.0,64.0,67.0,66.0,67.0,21.0,1
21,60,70,948,1.0,3.0,1.0,75.0,59.0,60.0,57.0,59.0,63.0,60.0,28.5,1
20,66,76,947,1.0,4.0,1.0,85.0,65.0,63.0,60.0,66.0,70.0,66.0,28.5,1
22,63,71,947,1.0,2.0,1.0,80.0,64.0,63.0,59.0,61.0,63.0,63.0,28.5,1
19,63,80,946,1.0,3.0,1.0,80.0,64.0,63.0,64.0,65.0,64.0,63.0,19.5,1
23,67,75,944,1.0,3.0,1.0,79.0,66.0,67.0,68.0,65.0,66.0,67.0,24.0,1
20,53,65,940,1.0,2.0,1.0,80.0,52.0,50.0,51.0,50.0,56.0,52.0,31.5,1
23,62,69,940,1.0,3.0,1.0,68.0,61.0,56.0,64.0,58.0,69.0,62.0,22.0,1
20,62,73,937,1.0,3.0,1.0,90.0,62.0,59.0,61.0,61.0,64.0,62.0,30.5,1
18,61,77,937,1.0,3.0,1.0,73.0,64.0,60.0,61.0,58.0,64.0,61.0,33.0,1
20,63,77,935,1.0,3.0,1.0,80.0,58.0,62.0,63.0,68.0,66.0,63.0,26.5,0
19,59,74,934,1.0,2.0,1.0,82.0,60.0,55.0,56.0,55.0,62.0,59.0,23.5,0
21,66,76,933,1.0,2.0,1.0,84.0,69.0,65.0,67.0,65.0,68.0,66.0,24.0,0
19,57,70,931,1.0,3.0,1.0,79.0,60.0,53.0,63.0,52.0,63.0,57.0,27.0,1
24,72,80,930,1.0,3.0,1.0,82.0,70.0,73.0,77.0,71.0,70.0,72.0,18.5,1
19,63,76,927,1.0,2.0,1.0,80.0,65.0,62.0,65.0,63.0,64.0,63.0,30.0,1
18,67,77,927,1.0,3.0,1.0,74.0,72.0,68.0,65.0,66.0,72.0,67.0,21.5,1
21,66,75,925,1.0,1.0,1.0,70.0,67.0,62.0,64.0,64.0,67.0,66.0,30.5,1
17,59,78,923,1.0,2.0,1.0,71.0,60.0,58.0,57.0,55.0,63.0,59.0,32.0,1
25,68,72,923,1.0,3.0,1.0,82.0,73.0,65.0,61.0,67.0,69.0,68.0,42.0,0
18,60,77,920,1.0,3.0,1.0,77.0,61.0,56.0,56.0,58.0,62.0,60.0,26.0,1
19,65,79,920,1.0,3.0,1.0,84.0,65.0,64.0,59.0,63.0,66.0,65.0,24.0,1
19,60,77,919,1.0,2.0,1.0,72.0,62.0,54.0,63.0,62.0,62.0,60.0,21.5,1
20,59,71,917,1.0,3.0,1.0,79.0,61.0,62.0,61.0,59.0,63.0,59.0,28.5,1
18,59,79,916,1.0,3.0,1.0,72.0,61.0,59.0,61.0,56.0,59.0,59.0,20.5,1
20,57,70,915,1.0,3.0,1.0,79.0,59.0,56.0,57.0,56.0,58.0,57.0,34.5,1
21,62,72,913,1.0,2.0,1.0,85.0,62.0,60.0,58.0,59.0,64.0,62.0,24.5,1
18,54,72,912,1.0,3.0,1.0,84.0,57.0,55.0,54.0,48.0,55.0,54.0,42.0,1
19,62,77,911,1.0,3.0,1.0,80.0,65.0,62.0,66.0,61.0,64.0,62.0,24.0,1
25,60,62,909,1.0,2.0,1.0,84.0,65.0,62.0,58.0,59.0,62.0,60.0,18.0,1
17,58,74,907,1.0,2.0,1.0,78.0,59.0,54.0,53.0,54.0,60.0,58.0,29.5,1
22,65,72,907,1.0,3.0,1.0,83.0,65.0,63.0,59.0,64.0,67.0,65.0,37.0,1
21,54,66,901,1.0,2.0,1.0,71.0,55.0,56.0,57.0,56.0,55.0,54.0,31.5,1
22,58,68,896,1.0,3.0,1.0,82.0,62.0,61.0,59.0,56.0,56.0,58.0,28.0,1
24,56,62,894,1.0,2.0,1.0,70.0,60.0,55.0,54.0,53.0,61.0,56.0,28.5,1
22,62,70,892,1.0,3.0,1.0,83.0,62.0,59.0,53.0,61.0,63.0,62.0,25.0,1
18,56,74,892,1.0,2.0,1.0,77.0,56.0,54.0,56.0,58.0,54.0,56.0,35.5,1
20,62,75,890,1.0,3.0,1.0,80.0,62.0,62.0,60.0,61.0,64.0,62.0,26.5,1
20,60,77,889,1.0,3.0,1.0,83.0,57.0,58.0,64.0,62.0,60.0,60.0,28.5,1
20,62,71,889,1.0,3.0,1.0,74.0,66.0,61.0,60.0,59.0,67.0,62.0,22.5,1
20,63,76,888,1.0,3.0,1.0,76.0,66.0,62.0,58.0,58.0,63.0,63.0,30.0,1
17,61,76,888,1.0,3.0,1.0,80.0,59.0,61.0,59.0,63.0,65.0,61.0,26.5,1
21,62,70,887,1.0,3.0,1.0,74.0,66.0,67.0,58.0,60.0,58.0,62.0,28.0,1
18,57,78,884,1.0,1.0,1.0,78.0,60.0,50.0,52.0,56.0,64.0,57.0,33.5,1
18,55,72,883,1.0,4.0,1.0,75.0,54.0,55.0,59.0,52.0,55.0,55.0,27.5,1
19,58,69,880,1.0,2.0,1.0,70.0,60.0,62.0,60.0,58.0,59.0,58.0,23.0,1
21,58,70,876,1.0,3.0,1.0,75.0,57.0,56.0,55.0,61.0,60.0,58.0,21.0,1
21,56,64,874,1.0,2.0,1.0,77.0,55.0,58.0,55.0,59.0,53.0,56.0,26.0,1
18,63,76,873,1.0,2.0,1.0,94.0,65.0,60.0,58.0,64.0,61.0,63.0,17.0,1
17,56,74,872,1.0,2.0,1.0,92.0,54.0,56.0,52.0,57.0,56.0,56.0,27.0,0
20,62,72,870,1.0,2.0,1.0,80.0,69.0,63.0,66.0,58.0,60.0,62.0,22.0,1
18,58,73,867,1.0,2.0,1.0,80.0,56.0,59.0,67.0,60.0,61.0,58.0,19.0,1
20,52,66,866,1.0,1.0,1.0,75.0,51.0,53.0,49.0,50.0,51.0,52.0,25.0,1
20,58,68,865,1.0,2.0,1.0,73.0,61.0,58.0,54.0,57.0,58.0,58.0,20.5,0
18,54,74,862,1.0,2.0,1.0,84.0,57.0,55.0,56.0,50.0,56.0,54.0,25.0,1
19,54,67,861,1.0,3.0,1.0,75.0,54.0,56.0,53.0,50.0,56.0,54.0,19.5,1
20,52,61,861,1.0,2.0,1.0,76.0,58.0,57.0,47.0,42.0,54.0,52.0,27.5,1
20,57,65,857,1.0,2.0,1.0,85.0,59.0,56.0,61.0,57.0,62.0,57.0,20.0,1
20,59,73,854,1.0,2.0,1.0,89.0,60.0,58.0,56.0,55.0,60.0,59.0,23.5,1
18,53,68,853,1.0,1.0,1.0,80.0,48.0,54.0,60.0,55.0,51.0,53.0,26.5,1
18,56,69,842,1.0,2.0,1.0,80.0,59.0,54.0,52.0,49.0,61.0,56.0,27.0,1
19,55,70,841,1.0,2.0,1.0,76.0,57.0,54.0,57.0,51.0,60.0,55.0,23.0,1
20,60,72,831,1.0,2.0,1.0,83.0,60.0,58.0,56.0,59.0,63.0,60.0,26.5,1
19,58,75,830,1.0,3.0,1.0,76.0,59.0,58.0,56.0,54.0,62.0,58.0,24.5,1
20,49,64,828,1.0,2.0,1.0,83.0,49.0,51.0,44.0,45.0,50.0,49.0,21.0,1
19,54,73,826,1.0,2.0,1.0,75.0,56.0,54.0,53.0,53.0,52.0,54.0,23.0,1
19,58,73,816,1.0,2.0,1.0,80.0,55.0,59.0,60.0,55.0,66.0,58.0,20.0,0
19,54,74,815,1.0,2.0,1.0,80.0,57.0,59.0,58.0,49.0,59.0,54.0,28.5,1
20,51,64,805,1.0,3.0,1.0,80.0,51.0,53.0,52.0,49.0,50.0,51.0,24.5,1
